Org_Identifier,Org_FormalName,Project_Identifier,Project_Name,Project_QAPPApproved,Project_QAPPApprovalAgency,ProjectAttachment_FileName,ProjectAttachment_FileType,Location_Identifier,Location_Name,Location_Type,Location_Description,Location_State,Location_CountryName,Location_CountyName,Location_CountryCode,Location_StatePostalCode,Location_CountyCode,Location_HUCEightDigitCode,Location_HUCTwelveDigitCode,Location_TribalLandIndicator,Location_TribalLand,Location_Latitude,Location_Longitude,Location_HorzCoordReferenceSystemDatum,Location_LatitudeStandardized,Location_LongitudeStandardized,Location_HorzCoordStandardizedDatum,AlternateLocation_IdentifierCount,Activity_ActivityIdentifier,Activity_ActivityIdentifierUserSupplied,Activity_TypeCode,Activity_Media,Activity_MediaSubdivision,Activity_BottomDepthSamplingComponent,ActivityBiological_AssemblageSampled,ActivityBiological_ToxicityTestType,Activity_ConductingOrganization,Activity_Comment,ActivityLocation_Latitude,ActivityLocation_Longitude,ActivityLocation_HorzCoordReferenceSystemDatum,ActivityLocation_SourceMapScale,ActivityLocation_LatitudeStandardized,ActivityLocation_LongitudeStandardized,ActivityLocation_HorzCoordStandardizedDatum,ActivityLocation_HorzAccuracyMeasure,ActivityLocation_HorzAccuracyMeasureUnit,ActivityLocation_HorizontalAccuracyHorzCollectionMethod,ActivityLocation_Description,Activity_StartDate,Activity_StartTime,Activity_StartTimeZone,Activity_EndDate,Activity_EndTime,Activity_EndTimeZone,Activity_DepthHeightMeasure,Activity_DepthHeightMeasureUnit,Activity_BottomDepthAltitudeReferencePoint,Activity_ActivityRelativeDepth,Activity_TopDepthMeasure,Activity_TopDepthMeasureUnit,Activity_BottomDepthMeasure,Activity_BottomDepthMeasureUnit,SampleCollectionMethod_Identifier,SampleCollectionMethod_IdentifierContext,SampleCollectionMethod_Name,SampleCollectionMethod_QualifierTypeName,SampleCollectionMethod_Description,SampleCollectionMethod_EquipmentName,SampleCollectionMethod_EquipmentComment,SamplePrepMethod_Identifier,SamplePrepMethod_IdentifierContext,SamplePrepMethod_Name,SamplePrepMethod_QualifierType,SamplePrepMethod_Description,SamplePrepMethod_ContainerLabel,SamplePrepMethod_ContainerType,SamplePrepMethod_ContainerColor,SamplePrepMethod_ChemicalPreservativeUsed,SamplePrepMethod_ThermalPreservativeUsed,SamplePrepMethod_TransportStorageDescription,Activity_HydrologicCondition,Activity_HydrologicEvent,ActivityAttachment_FileName,ActivityAttachment_FileType,ActivityAttachment_FileDownload,Result_DataLoggerLine,Result_ResultDetectionCondition,Result_Characteristic,Result_CharacteristicUserSupplied,Result_CASNumber,Result_MethodSpeciation,Result_SampleFraction,ResultBiological_Intent,ResultBiological_IndividualIdentifier,ResultBiological_Taxon,ResultBiological_TaxonUserSupplied,ResultBiological_TaxonUserSuppliedReference,ResultBiological_UnidentifiedSpeciesIdentifier,ResultBiological_SampleTissueAnatomy,ResultBiological_GroupSummaryCount,GroupSummaryWeight_Measure,GroupSummaryWeight_MeasureUnit,ResultDepthHeight_Measure,ResultDepthHeight_MeasureUnit,ResultDepthHeight_AltitudeReferencePoint,ResultDepthHeight_SamplingPointName,ResultDepthHeight_SamplingPointType,ResultDepthHeight_SamplingPointPlaceInSeries,ResultDepthHeight_SamplingPointComment,ResultDepthHeight_RecordIdentifierUserSupplied,Result_MeasureIdentifier,Result_Measure,Result_MeasureUnit,Result_MeasureQualifierCode,Result_MeasureStatusIdentifier,Result_StatisticalBase,Result_StatisticalNValue,Result_MeasureType,Result_WeightBasis,Result_TimeBasis,Result_MeasureTemperatureBasis,Result_MeasureParticleSizeBasis,DataQuality_PrecisionValue,DataQuality_BiasValue,DataQuality_ConfidenceIntervalValue,DataQuality_UpperConfidenceLimitValue,DataQuality_LowerConfidenceLimitValue,DataQuality_ResultComment,DetectionLimit_TypeA,DetectionLimit_MeasureA,DetectionLimit_MeasureUnitA,DetectionLimit_CommentA,DetectionLimit_TypeB,DetectionLimit_MeasureB,DetectionLimit_MeasureUnitB,DetectionLimit_CommentB,LabInfo_LabSampleSplitRatio,LabInfo_LabAccreditationIndicator,LabInfo_LabAccreditationAuthority,LabInfo_TaxonAccreditationIndicator,LabInfo_TaxonAccreditationAuthority,ResultAnalyticalMethod_Identifier,ResultAnalyticalMethod_IdentifierContext,ResultAnalyticalMethod_Name,ResultAnalyticalMethod_QualifierType,ResultAnalyticalMethod_Description,Result_ComparableMethodIdentifier,Result_ComparableMethodIdentifierContext,Result_ComparableMethodModification,LabInfo_Name,LabInfo_AnalysisStartDate,LabInfo_AnalysisStartTime,LabInfo_AnalysisStartTimeZone,LabInfo_AnalysisEndDate,LabInfo_AnalysisEndTime,LabInfo_AnalysisEndTimeZone,LabInfo_LaboratoryComment,LabSamplePrepMethod_Identifier,LabSamplePrepMethod_IdentifierContext,LabSamplePrepMethod_Name,LabSamplePrepMethod_QualifierType,LabSamplePrepMethod_Description,LabSamplePrepMethod_StartDate,LabSamplePrepMethod_StartTime,LabSamplePrepMethod_StartTimeZone,LabSamplePrepMethod_EndDate,LabSamplePrepMethod_EndTime,LabSamplePrepMethod_EndTimeZone,LabSamplePrepMethod_DilutionFactor,ResultAttachment_FileName,ResultAttachment_FileType,ResultAttachment_FileDownload,ProviderName,Result_CharacteristicComparable,Result_CharacteristicGroup,Org_Type,LastChangeDate,USGSpcode,USGSSampleAquifer
USGS,U.S. Geological Survey,"[""USGS"",""000031900""]",,,,,,USGS-09067005,"EAGLE RIVER AT AVON, CO.",Stream,,Colorado,United States of America,Eagle County,US,CO,,14010003,140100030301,,,39.6316527119368,-106.522531825378,NAD83,39.6316527119368,-106.522531825378,NAD83,,c34a9336-080b-44b3-97fe-e32afa04b47e,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey,A little coarse sand,,,,,,,,,,,,2016-06-28,15:30:00,MDT,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),"US DH-95, plastic bottle",,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Lead,"Lead, water, filtered",7439-92-1,,Filtered field and/or lab,,,,,,,,,,,,,,,,,,,932ca5b4-75c3-4764-8338-3424c4153450,0.091,ug/L,,Accepted,,,Actual,,,,,,,,,,,,,,,Detection limit by DQCALC,0.04,ug/L,Quantitation limit value of the specified type,,,,,,PLM43,USDOI/USGS,"Metals, wf, ICP-MS",,"DESCRIPTION: Metals, filtered water, Inductively coupled plasma-mass spectrometry; CITATION(S): Faires, L.M., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of metals in water by inductively coupled plasma-mass spectrometry: U.S. Geological Survey Open-File Report 92-634, 28 p. | USGS | I-2477-92",,,,"USGS-National Water Quality Lab, Denver, CO",2016-07-25,,,,,,,,,,,,,,,,,,,,,,USGS,,"Inorganics, Minor, Metals",Federal/US Government,2026-07-21,01049,
USGS,U.S. Geological Survey,"[""USGS"",""250300370""]",,,,,,USGS-02352560,"FLINT RIVER AT GA 234, AT ALBANY, GA",Stream,,Georgia,United States of America,Dougherty County,US,GA,,03130008,,,,31.55241919707397,-84.14602305897827,NAD83,31.55241919707397,-84.14602305897827,NAD83,,b4a7117b-72de-4314-98fd-fbc89294aee5,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,GAEPD ID: RV_11_3553,,,,,,,,,,,,2023-07-12,12:15:00,EDT,,,,,,,,,,,,70,USDOI/USGS,Grab/dip,,Point / Grab: Grab sample (dip),Weighted bottle,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,pH,"pH, water, unfiltered, field",,,Unfiltered,,,,,,,,,,,,,,,,,,,31cfc3cd-979b-4339-ac79-aa0d2526b748,7.0,standard units,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,PROBE,USDOI/USGS,"pH, field, electrometric",,"DESCRIPTION: pH, field, electrometric; CITATION(S): U.S. Geological Survey, [variously dated], pH, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.4, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.4",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,00400,
USGS,U.S. Geological Survey,"[""USGS"",""000L300AR""]",,,,,,USGS-07048600,"White River near Fayetteville, AR",Stream,,Arkansas,United States of America,Washington County,US,AR,,11010001,110100010701,,,36.073055555555555,-94.08111111111111,NAD83,36.073055555555555,-94.08111111111111,NAD83,,f8860acf-7a56-4204-9c93-ea540e9cd2a7,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2020-01-11,09:05:00,CST,,,,,,,,,,,,40,USDOI/USGS,Multiple verticals,,Depth-integrated: Multiple verticals,"US DH-95, plastic bottle",,,,,,,,,,,,,Falling stage,Storm,,,,,,pH,"pH, water, unfiltered, field",,,Unfiltered,,,,,,,,,,,,,,,,,,,932ca5c6-8b4e-470c-8464-789145891809,7.0,standard units,,Provisional,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,PROBE,USDOI/USGS,"pH, field, electrometric",,"DESCRIPTION: pH, field, electrometric; CITATION(S): U.S. Geological Survey, [variously dated], pH, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.4, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.4",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-21,00400,
USGS,U.S. Geological Survey,"[""USGS"",""UTHL400""]",,,,,,USGS-355817092502701,"Buffalo Rv. DS of Margaret White Spr nr Woolum, AR",Stream,,Arkansas,United States of America,Searcy County,US,AR,,11010005,110100050402,,,35.9714388888889,-92.8410111111111,NAD83,35.9714388888889,-92.8410111111111,NAD83,,eb1a9d67-1f8d-4f30-9d75-af2669d6dbbb,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2023-06-14,11:30:00,CDT,,,,,,,,,,,,40,USDOI/USGS,Multiple verticals,,Depth-integrated: Multiple verticals,Open-mouth bottle,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Dissolved oxygen (DO),"Dissolved oxygen (DO), water, unfiltered",7782-44-7,,Unfiltered,,,,,,,,,,,,,,,,,,,31cfc470-3616-41ec-a183-a5b49b81c6b6,6.0,mg/L,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,"Inorganics, Major, Non-metals",Federal/US Government,2026-07-20,00300,
USGS,U.S. Geological Survey,"[""NAWQA - National Water-Quality Assessment"",""2510CRM45""]",,,,,,USGS-02091500,"CONTENTNEA CREEK AT HOOKERTON, NC",Stream,,North Carolina,United States of America,Greene County,US,NC,,03020203,,,,35.4288888888889,-77.5825,NAD83,35.4288888888889,-77.5825,NAD83,,64ca9b9e-3129-413d-8b8a-0b56ae29204d,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,Generated activity from observation import file file357071716fc0_26ef4264-f555-4c10-8b25-66561ba12baa.csv,,,,,,,,,,,,2023-11-02,10:00:00,EDT,,,,,,,,,,,,40,USDOI/USGS,Multiple verticals,,Depth-integrated: Multiple verticals,"US WBH-96, weighted bottle",,,,,,,,,,,,,"Stable, low stage",Routine sample,,,,,,pH,"pH, water, unfiltered, field",,,Unfiltered,,,,,,,,,,,,,,,,,,,54cd4aff-532d-45f1-afb9-c57c594960ff,6.7,standard units,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,PROBE,USDOI/USGS,"pH, field, electrometric",,"DESCRIPTION: pH, field, electrometric; CITATION(S): U.S. Geological Survey, [variously dated], pH, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.4, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.4",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,00400,
USGS,U.S. Geological Survey,"[""USGS"",""DOT_BDECK""]",,,,,,USGS-021473415,"FISHING CREEK AT HWY 5 BELOW YORK, SC",Stream,,South Carolina,United States of America,York County,US,SC,,03050103,,,,34.9753194444444,-81.18015,NAD83,34.9753194444444,-81.18015,NAD83,,3b591334-968f-464c-bfd7-cbf6d2be5ef8,,Sample-Routine,Water,Surface water,,,,,,,,,,,,,,,,,2017-08-08,10:05:00,EST,,,,,,,,,,,,40,USDOI/USGS,Multiple verticals,,Depth-integrated: Multiple verticals,"US DH-81, Teflon cap and nozzle",,,,,,,,,,,,,"Stable, low stage",Routine sample,,,,,,Dissolved oxygen (DO),"Dissolved oxygen (DO), water, unfiltered",7782-44-7,,Unfiltered,,,,,,,,,,,,,,,,,,,791dd854-a8e2-4bc8-ac9a-fc45c5890468,6.7,mg/L,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,MEMBR,USDOI/USGS,"Diss oxygen, membrane electrode",,"DESCRIPTION: Dissolved Oxygen, Amperometric (Membrane Electrode Method); CITATION(S): Standard methods for the examination of water and wastewater | STDMETH | 4500-O G",,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,"Inorganics, Major, Non-metals",Federal/US Government,2026-07-20,00300,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-04220045,OAK ORCHARD CREEK NEAR SHELBY NY,Stream,,New York,United States of America,Orleans County,US,NY,,04130001,041300010405,,,43.1743055555556,-78.3863888888889,NAD83,43.1743055555556,-78.3863888888889,NAD83,,9cf600f4-7059-437b-adf1-0f2275568465,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,"L-2860112 Received October 09,2015",,,,,,,,,,,,2015-10-08,12:45:00,EST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, low stage",Routine sample,,,,,,Dissolved oxygen (DO),"Dissolved oxygen (DO), water, unfiltered",7782-44-7,,Unfiltered,,,,,,,,,,,,,,,,,,,31cfc95e-52af-4536-b0e1-d37ad90b8375,8.0,mg/L,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,"Inorganics, Major, Non-metals",Federal/US Government,2026-07-20,00300,
USGS,U.S. Geological Survey,"[""USGS"",""250300370""]",,,,,,USGS-02344040,"CHATTAHOOCHEE RIVER NEAR STEAM MILL, GA",Stream,,Georgia,United States of America,Seminole County,US,GA,,03130004,,,,30.977713324421874,-85.00521537986387,NAD83,30.977713324421874,-85.00521537986387,NAD83,,e29ef0f3-9a3e-48b5-b28c-4e20e449cadd,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,GAEPD ID: RV_12_4110,,,,,,,,,,,,2017-12-13,12:00:00,EST,,,,,,,,,,,,40,USDOI/USGS,Multiple verticals,,Depth-integrated: Multiple verticals,"US WBH-96, weighted bottle",,,,,,,,,,,,,Not determined,Routine sample,,,,,,pH,"pH, water, unfiltered, field",,,Unfiltered,,,,,,,,,,,,,,,,,,,791de2fe-980c-4252-a939-52496937c07d,7.4,standard units,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,PROBE,USDOI/USGS,"pH, field, electrometric",,"DESCRIPTION: pH, field, electrometric; CITATION(S): U.S. Geological Survey, [variously dated], pH, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.4, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.4",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,00400,
USGS,U.S. Geological Survey,"[""USGS"",""CFLT""]",,,,,,USGS-12324200,Clark Fork at Deer Lodge MT,Stream,,Montana,United States of America,Powell County,US,MT,,17010201,170102010707,,,46.39765,-112.742538888889,NAD83,46.39765,-112.742538888889,NAD83,,4d95e591-126b-46ca-90d2-d1a889c8ab47,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,"A-0820014 ATTENTION GARY COTTRELL - CLARK FORK PROJECT,MT L-0820014 Received March 16, 2010",,,,,,,,,,,,2010-03-09,14:00:00,MST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),US DH-81,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Lead,"Lead, water, filtered",7439-92-1,,Filtered field and/or lab,,,,,,,,,,,,,,,,,,,31cfd9c8-704b-4a9e-be50-a934e0ee9679,0.051,ug/L,,Accepted,,,Actual,,,,,,,,,,,,,,,Laboratory Reporting Level,0.030,ug/L,Quantitation limit value of the specified type,,,,,,PLM43,USDOI/USGS,"Metals, wf, ICP-MS",,"DESCRIPTION: Metals, filtered water, Inductively coupled plasma-mass spectrometry; CITATION(S): Faires, L.M., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of metals in water by inductively coupled plasma-mass spectrometry: U.S. Geological Survey Open-File Report 92-634, 28 p. | USGS | I-2477-92",,,,"USGS-National Water Quality Lab, Denver, CO",2010-04-01,,,,,,,,,,,,,,,,,,,,,,USGS,,"Inorganics, Minor, Metals",Federal/US Government,2026-07-20,01049,
USGS,U.S. Geological Survey,"[""USGS"",""LWW-00300""]",,,,,,USGS-06803525,SALT CR BL STEVENS CR NR WAVERLY NEBR,Stream,,Nebraska,United States of America,Lancaster County,US,NE,,10200203,102002030904,,,40.9049996200275,-96.5861224339267,NAD83,40.9049996200275,-96.5861224339267,NAD83,,ffa3045e-10ee-4a3b-bda5-e6af803a359b,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2022-05-23,12:00:00,CDT,,,,,,,,,,,,40,USDOI/USGS,Multiple verticals,,Depth-integrated: Multiple verticals,US DH-81,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Mercury,"Mercury, water, unfiltered, recoverable",7439-97-6,,Unfiltered,,,,,,,,,,,,,,,,,,,932cbd8f-48f4-47f5-8b1c-0a4fd1ea9fc8,0.006,ug/L,,Accepted,,,Actual,,,,,,,,,,,,,,,Detection limit by DQCALC,0.005,ug/L,Quantitation limit value of the specified type,,,,,,CV018,USDOI/USGS,"Mercury, wu, CV-AFS",,"DESCRIPTION: Mercury in unfiltered water by cold vapor-atomic fluorescence spectrometry (CV-AFS); CITATION(S): Garbarino, J.R., and Damrau, D.L., 2001, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory---Determination of organic plus inorganic mercury in filtered and unfiltered natural water with cold vapor--atomic fluorescence spectrometry: U.S. Geological Survey Water-Resources Investigations Report 01-4132, 16 p. | USGS | I-4464-01",,,,"USGS-National Water Quality Lab, Denver, CO",2022-07-20,,,,,,[n - below the reporting level but at or above the detection level],,,,,,,,,,,,,,,,USGS,,"Inorganics, Minor, Metals",Federal/US Government,2026-07-21,71900,
ERROR: INCOMPLETE DATA - THE RESULTS FOR THIS REQUEST ARE NOT COMPLETE AND MORE DATA IS LIKELY AVAILABLE.  PLEASE RETRY THE REQUEST.
